storeId,storeNm,road_address,site_address,floor,category_bg,category_mi,category_sl,x,y,fam_미혼,fam_기혼,fam_유자녀,gender_f_20대,gender_f_30대,gender_f_40대,gender_f_50대,gender_f_60대,gender_m_20대,gender_m_30대,gender_m_40대,gender_m_50대,gender_m_60대,peco_개인,peco_법인,peco_외국인,times_아침,times_점심,times_오후,times_저녁,times_밤,times_심야,times_새벽,wdwe_평일,wdwe_공휴일,revfreq_평일,revfreq_공휴일,weekday_월,weekday_화,weekday_수,weekday_목,weekday_금,weekday_토,weekday_일,2018_store,2018_deli,2018_cnt,2019_store,2019_deli,2019_cnt,2020_store,2020_deli,2020_cnt,2021_store,2021_deli,2021_cnt,2022_store,2022_deli,2022_cnt,2023_store,2023_deli,2023_cnt,2024_store,2024_deli,2024_cnt,2025_store,2025_deli,2025_cnt
0134531805,어썸스윗 성수,서울특별시 성동구 뚝섬로 409,서울 성동구 성수2가1동 331-8번지 광성유치원 3층,,음식,한식,한식 요리-기타,127.0561476,37.5386796,168,24,46,49,60,42,13,15,1,31,25,0,0,241,28,0,0,132,68,67,0,0,0,10,6,0.0,0.0,0,9,7,6,21,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1525,532,1486,738,1328,1187
0127796365,침묵을 깨다,서울특별시 성동구 아차산로11길 26,서울 성동구 성수2가3동 278-49번지 2층,,음식,한식,한식 요리-기타,127.0601355,37.5457918,1602,0,177,935,234,0,0,0,308,201,0,99,0,1779,40,347.0,0,0,0,129,508,1182,0,43,79,6.3,3.1,15,49,62,57,49,72,104,0,0,0,0,0,0,0,0,0,0,0,0,12906,0,2407,31853,0,6305,29683,0,7599,19317,0,4162
0108426131,윤스김밥,서울특별시 성동구 광나루로 130,서울 성동구 성수1가2동 671-6번지 가호,,음식,분식/국수,분식 전문점,127.0447208,37.5509784,247,43,333,40,60,97,63,28,49,145,41,22,76,624,349,0,15,829,12,115,0,0,0,54,0,58.2,31.6,50,37,45,36,41,0,0,5766,0,6649,12666,0,13704,13916,0,14658,13850,0,15498,15792,0,17172,13777,0,14109,12611,0,12068,12272,0,11333
0134276732,바타스(BATAS),서울특별시 성동구 왕십리로8길 21,서울 성동구 성수1가2동 656-1016번지 지하1층,,음식,한식,한식 요리-기타,127.0470031,37.5461171,901,40,355,350,406,65,48,44,65,173,87,53,0,1299,494,33.0,69,1523,175,23,0,0,0,65,47,50.4,16.9,35,27,49,68,88,49,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17726,124,9432,14441,2852,8137
0064719370,정드린  찬,서울특별시 성동구 독서당로 325-1,서울 성동구 금호동3가 212-2번지 1층,1층,소매,종합소매점,슈퍼/잡화/할인매장,127.0252536,37.5482166,17,0,356,17,0,66,71,97,0,0,27,11,82,373,167,0,54,182,181,89,32,0,0,24,8,36.8,26.3,4,17,51,11,26,0,0,3828,0,2074,6326,0,3598,8041,0,4423,8044,0,4268,10497,0,3957,9822,0,3748,5894,0,2738,4310,0,1896
0133539080,라플랑 La Pleine,서울특별시 성동구 왕십리로2길 30,서울 성동구 성수1가1동 656-1659번지 1층,,음식,한식,한식 요리-기타,127.0480556,37.5427898,189,5,74,105,62,20,8,0,7,37,16,10,0,269,15,0,11,191,82,0,0,0,0,8,10,0.0,3.3,0,14,9,12,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,0,212,4319,0,2571,4493,0,2491
0113790273,유어네이키드치즈,서울특별시 성동구 성수일로1길 10,서울 성동구 성수1가1동 656-1872번지 1층,1층,음식,주점,와인/칵테일/위스키 바,127.0475709,37.5418947,2373,102,906,1415,615,162,175,16,277,414,123,142,39,3384,264,237.0,0,418,636,894,1062,636,0,122,111,11.1,27.200000000000003,0,0,104,150,261,160,103,0,0,0,9831,0,2023,73215,0,11176,100335,13797,21057,69406,12086,13986,54682,8649,11290,54214,8720,9481,39667,5748,6966
0052884764,지성식당,서울특별시 성동구 둘레5길 15,서울 성동구 성수1가1동 198-3번지,,음식,한식,한정식/백반 전문점,127.0481923,37.5383367,57,0,134,0,0,0,114,10,0,20,0,32,14,192,128,0,38,204,0,78,0,0,0,17,0,40.0,30.0,23,16,9,14,7,0,0,268,0,129,1506,0,340,1505,0,206,1871,0,367,1296,0,827,2420,0,1089,2995,0,1718,3897,0,1924
0131624082,퍼프아웃(Puff out),서울특별시 성동구 연무장길 84,서울 성동구 성수동2가 271-19번지 1층,,음식,한식,한식 요리-기타,127.05852,37.541389,2560,254,1212,877,961,346,278,65,329,859,181,93,34,4027,446,884.0,702,1927,1234,523,86,0,0,161,120,25.7,22.6,111,143,189,160,155,108,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21221,0,17517,41606,0,47802,46789,0,58181
0040740417,신동아마트,서울특별시 성동구 독서당로 375,서울 성동구 응봉동 275번지 신동아아파트상가 101호,,소매,종합소매점,슈퍼/잡화/할인매장,127.0295285,37.550241,245,64,952,21,31,206,47,130,31,274,132,169,216,1262,119,17.0,123,237,275,362,260,123,0,45,43,52.6,46.5,38,42,49,40,56,41,40,7359,0,9849,12783,0,18137,17443,0,22385,17444,0,22563,16854,0,21726,14647,0,19765,14321,0,20182,11669,0,16826
0132538554,곳간바이멜드,서울특별시 성동구 상원8길 1,서울 성동구 성수1가2동 13-104번지 지층,지층,음식,양식,경양식 전문점,127.0482676,37.5489207,457,12,761,68,421,156,188,0,0,47,65,283,0,1232,608,0,301,361,0,0,926,252,0,82,26,26.1,8.7,44,57,55,78,123,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,0,55,17139,2802,1629,16230,6194,2513
0138386149,주식회사 디에즈코리아(밀리분식),서울특별시 성동구 연무장길 47,서울 성동구 성수2가3동 315-55번지 2층,,음식,한식,한정식/백반 전문점,127.0547343,37.5427989,1289,34,856,668,317,253,112,57,246,166,192,128,36,2180,181,470.0,0,1438,611,311,0,0,0,61,97,3.3,11.4,37,60,66,91,101,74,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20217,0,7550
0138305909,주식회사 위드쉐프,서울특별시 성동구 연무장5가길 25,서울 성동구 성수동2가 315-61번지 203호,,음식,한식,한정식/백반 전문점,127.0556139,37.5435513,4070,348,2022,569,862,401,249,57,519,2315,811,520,134,6442,2524,0,52,8318,125,470,0,0,0,498,0,56.1,53.3,397,453,460,370,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79164,0,63120
0132809062,담솥,서울특별시 성동구 연무장7가길 2,서울 성동구 성수2가3동 315-52번지 1층,,음식,한식,한정식/백반 전문점,127.0546407,37.5431104,2547,46,1791,1195,561,687,375,107,514,322,376,189,55,4386,1102,3005.0,0,3484,534,1142,328,0,0,180,172,12.7,4.8,100,189,221,162,242,175,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29554,0,10706,93229,0,34955,84518,0,31562
0108763798,탑명품크리닝,서울특별시 성동구 둘레3나길 5-11,서울 성동구 성수1가1동 178번지 204호,,서비스,세탁/빨래,세탁소,127.0475552,37.5383027,1275,0,127,0,0,1275,0,0,0,0,0,127,0,1402,325,0,1460,267,0,0,0,0,0,95,0,66.7,33.3,0,0,0,320,25,0,0,1931,0,474,4004,0,595,2968,0,460,3056,0,392,8141,0,577,7804,0,518,9424,0,490,7252,0,298
0121347504,더킹돈,서울특별시 성동구 상원길 46,서울 성동구 성수1가2동 13-155번지 1층,,음식,한식,한정식/백반 전문점,127.0484966,37.548123,240,39,251,79,47,42,60,0,38,139,106,15,0,531,86,0,0,382,92,81,61,0,0,27,7,50.0,10.4,10,40,26,32,12,5,6,0,0,0,0,0,0,0,0,0,8727,1266,6310,9706,2755,7312,9830,2549,7406,8655,1863,6155,6242,1093,4074
0133663005,비주얼살롱 성수점,서울특별시 성동구 상원4길 6,서울 성동구 성수동1가 14-31번지 5층,,서비스,헤어/이발/미용,미용실,127.0490022,37.5472542,49,0,27,0,0,46,0,18,0,0,0,12,0,76,0,0,0,30,46,0,0,0,0,1,3,25.0,0.0,0,7,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,30,5634,0,336,6436,0,404
0120242870,풍년숯불돼지갈비,서울특별시 성동구 성수일로 54,서울 성동구 성수2가3동 301-31번지 1층,1층,음식,한식,고기구이/육회 전문점,127.0502557,37.5451363,1327,45,401,99,379,72,49,68,172,791,0,62,79,1775,650,244.0,0,0,0,828,1597,0,0,86,67,8.6,0.0,77,59,96,83,106,110,0,0,0,0,0,0,0,4092,0,561,27932,0,3621,43448,0,4881,45002,0,4558,38193,0,3820,29515,0,2929
0140814047,오리 바베큐 응봉점,서울특별시 성동구 독서당로 375,서울 성동구 응봉동 275번지 신동아아파트 상가동 1층 102호,,음식,한식,오리/닭요리 전문점,127.0295285,37.550241,484,16,266,83,154,62,72,0,105,183,102,0,0,766,146,0,0,34,224,286,200,140,24,31,25,50.4,2.9,44,28,16,38,28,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,1657,565
0140493461,진쇼니,서울특별시 성동구 광나루로 152,서울 성동구 성수동1가 656-609번지 102호,,음식,한식,한식 요리-기타,127.0470525,37.5514245,367,72,174,193,44,106,44,23,66,61,72,0,0,614,227,0,0,0,0,10,376,421,33,35,15,0.0,6.3,0,10,18,50,61,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,238
0139092167,으쌰라,서울특별시 성동구 뚝섬로 356,서울 성동구 성수1가1동 33-93번지 1층 101호,,음식,한식,한식 요리-기타,127.0502282,37.5399146,984,23,922,219,241,130,11,0,203,553,222,160,186,1930,129,0,0,519,0,423,1117,0,0,84,41,16.4,11.5,0,58,109,127,65,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17159,0,3524
0134598549,알오디,서울특별시 성동구 성수이로18길 32,서울 성동구 성수2가3동 272-34번지 1층 (삼일수성코팅),,음식,양식,경양식 전문점,127.0603934,37.5415844,610,79,418,119,309,71,162,22,75,177,103,66,0,1109,512,109.0,0,940,291,298,92,0,0,70,26,25.1,16.0,41,85,19,61,70,43,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69429,14552,25233,53599,12874,19260
0139636682,송추부일부대찌개,서울특별시 성동구 광나루로 290,서울 성동구 성수2가3동 280-41번지 1층 105호,,음식,한식,한식국물요리 전문점,127.0619966,37.54782,169,12,351,67,17,15,54,12,6,113,98,57,89,532,61,0,0,584,9,0,0,0,0,32,0,21.3,14.9,41,36,9,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4446,0,2352
0135305787,샤브인서울 성수점,서울특별시 성동구 성수일로6길 53,서울 성동구 성수동2가 315-73번지 1층,,음식,퓨전/세계요리,샤브샤브 전문점,127.0557899,37.5442144,8714,756,6028,3053,2963,1142,1242,495,1148,2349,1306,1160,636,15497,4540,1847.0,0,7931,1172,5648,5286,0,0,573,747,9.0,3.8,355,564,597,634,642,915,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148660,0,17832,220663,0,25878
0083350504,수주머리나라,서울특별시 성동구 광나루로11길 9-1,서울 성동구 송정동 66-85번지 지 1층,,서비스,헤어/이발/미용,미용실,127.0658092,37.5491226,17,0,100,0,0,0,35,47,0,0,17,0,17,117,0,0,5,17,41,17,35,0,0,4,2,57.1,28.6,0,0,10,1,9,1,1,157,0,104,596,0,303,633,0,307,770,0,448,779,0,460,1069,0,539,1128,0,557,1098,0,605
0127686244,주식회사 스위피,서울특별시 성동구 왕십리로 125,서울 성동구 성수동1가 656-292번지 KD타워 411호,,소매,애견/애완/동물,애완동물 판매,127.0438938,37.5488381,483,116,387,192,157,216,224,9,8,112,59,0,8,987,0,0,58,568,360,0,0,0,0,13,57,4.4,4.4,0,0,0,0,47,84,103,0,0,0,0,0,0,0,0,0,0,0,0,2295,0,871,2291,0,610,5334,0,1530,8761,0,2670
0074435454,가영헤어,서울특별시 성동구 성덕정길 102,서울 성동구 성수2가1동 564-1번지,,서비스,헤어/이발/미용,미용실,127.0547567,37.5373152,14,0,297,0,111,45,125,0,0,0,14,14,0,311,0,0,0,78,167,64,0,0,0,3,19,57.1,28.6,0,0,5,6,38,14,0,1159,0,315,2445,0,541,2251,0,453,2548,0,546,2046,0,580,2149,0,634,1940,0,523,1836,0,505
0120112156,수미떡,서울특별시 성동구 독서당로51길 34,서울 성동구 금호동1가 1758번지 1층,1층,음식,분식/국수,분식 전문점,127.0260461,37.5508905,185,84,554,0,114,120,186,350,0,0,16,21,12,823,552,0,669,558,87,60,0,0,0,55,28,23.3,26.7,0,127,49,41,35,36,21,0,0,0,0,0,0,2004,0,262,7295,0,802,6842,0,944,5247,0,854,4833,0,1007,6580,0,1299
0140669300,브릭샌드 성수 팩토리,서울특별시 성동구 성수이로20길 54,서울 성동구 성수2가3동 275-41번지 가동 1층,,소매,음/식료품,식료품,127.0623294,37.5418115,1327,80,502,378,407,196,33,29,390,394,43,28,7,1910,8185,365.0,8304,921,629,239,0,0,0,531,40,9.7,10.7,14,1984,118,97,146,20,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13701,0,2720
0140803461,피쉬버켓 성수,서울특별시 성동구 아차산로13길 48,서울 성동구 성수2가3동 280-22번지 1층,,음식,패스트푸드,다이어트식품/샐러드,127.0626616,37.5470224,596,83,325,230,449,66,30,0,9,125,35,37,21,1007,191,0,99,825,89,183,0,0,0,65,0,55.3,39.2,29,47,67,68,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770,436,1655
0135161172,그린룸 GRIN ROOM,서울특별시 성동구 왕십리로 136,서울 성동구 성수1가2동 656-947번지 3층,,음식,카페/커피/찻집,카페/디저트,127.0445633,37.5496933,1041,103,696,392,403,224,90,23,164,267,129,125,19,1841,581,182.0,25,957,600,279,490,70,0,70,88,7.9,9.6,33,51,71,84,75,161,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4690,0,3862,11240,0,8093
0135683910,옴시롱감시롱 순대국,서울특별시 성동구 상원10길 4,서울 성동구 성수1가2동 13-105번지 1층,,음식,한식,순대 전문점,127.0484041,37.5490131,284,34,466,37,57,5,116,26,13,179,112,133,102,786,289,0,6,646,115,233,74,0,0,58,1,39.5,23.7,45,36,58,56,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10564,0,5316,10367,0,5560
0125900860,온유(ONU),서울특별시 성동구 아차산로7길 42-1,서울 성동구 성수2가3동 289-204번지 1층 2호,,음식,한식,한식 요리-기타,127.05591,37.5487883,300,0,83,25,112,17,15,15,5,158,0,13,18,383,42,0,185,183,54,2,0,0,0,19,5,35.7,21.4,22,22,19,10,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4598,0,5658,3258,0,3381,4442,33,5207,4381,39,4682
0087113460,커스텀커피 금호점,서울특별시 성동구 금호로 40,서울 성동구 금호동4가 1553번지 힐스테이트서울숲리버 상가동 지2층 2호,,음식,카페/커피/찻집,카페/디저트,127.0256598,37.5469076,1140,204,2083,206,865,690,282,113,202,478,369,161,54,3430,471,0,1061,1799,788,253,0,0,0,109,147,70.4,37.5,126,92,138,101,131,142,145,20583,0,26538,30575,0,39264,24143,0,31489,13668,1078,20079,19514,4816,27557,25435,11369,34645,25274,14437,34156,20084,11427,25809
0107955908,시골밥상,서울특별시 성동구 둘레9가길 36,서울 성동구 성수1가1동 319-3번지 1층,1층,음식,한식,한정식/백반 전문점,127.0505331,37.5377652,0,0,34,0,0,0,0,0,0,0,0,16,18,34,66,0,0,45,39,16,0,0,0,5,0,20.0,0.0,1,0,8,8,2,0,0,2101,0,427,5702,0,1015,3964,0,938,5033,0,1653,6567,0,2594,6137,0,2465,2883,0,1109,1982,0,649
0132007212,브와르,서울특별시 성동구 성덕정3길 8,서울 성동구 성수1가1동 72-41번지 2층 201호,,음식,양식,스테이크 전문점,127.0476314,37.5395604,292,179,597,158,107,0,0,85,179,133,160,0,243,1069,452,0,0,0,0,107,815,599,0,42,58,0.0,0.0,60,43,0,13,82,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13852,0,795,28030,0,1696,25075,0,1142
0128632411,구내식당,서울특별시 성동구 고산자로 212,서울 성동구 행당동 318-26번지 행당동,,음식,한식,구내식당,127.0344256,37.5589485,0,0,126,0,0,0,0,0,0,12,0,74,40,126,0,0,0,126,0,0,0,0,0,7,0,66.7,66.7,2,0,16,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,136,1567,0,313,3056,0,254,515,0,137
0083568097,서울숲아이티밸리 운영위원회,서울특별시 성동구 성수일로 77,서울 성동구 성수1가2동 13-164번지 지하 1층,1층,서비스,자동차/이륜차,주차장운영,127.0503439,37.5474053,385,129,492,82,168,96,38,3,113,187,166,98,53,1008,686,0,120,723,347,252,161,70,18,76,25,20.3,13.7,75,51,46,52,89,43,16,7096,0,15060,11869,0,23870,14556,0,21790,21358,0,25064,27261,0,22231,32060,0,29360,34894,0,27709,19170,0,21733
0025300302,방문자  헤어  아트,서울특별시 성동구 고산자로8길 24,서울 성동구 행당1동 117-10번지,,서비스,헤어/이발/미용,미용실,127.0364223,37.5581253,0,0,34,0,0,0,17,8,0,0,8,0,0,34,0,0,0,8,17,8,0,0,0,1,0,75.0,0.0,0,2,0,3,1,0,0,613,0,127,1668,0,350,1433,0,295,1316,0,265,1349,0,359,1715,0,375,1121,0,315,1078,0,269
0124505850,장어시대,서울특별시 성동구 고산자로10길 8,서울 성동구 행당동 319-39번지 행당빌딩 1층,1층,음식,수산물,장어 전문점,127.0349972,37.5586128,580,29,3400,22,115,206,531,847,23,206,193,576,1285,4010,1463,0,0,1223,603,2584,1063,0,0,177,175,8.6,5.2,90,237,153,195,261,195,81,0,0,0,0,0,0,0,0,0,17180,0,4919,61344,0,17481,62681,0,16166,70241,0,15693,63564,0,11892
0132021734,(주)더뮤지엄비지터(The Museum Visitor),서울특별시 성동구 광나루로2길 20,서울 성동구 성수2가3동 299-182번지,,소매,의복,일상복 판매,127.0538035,37.549104,180,0,294,375,9,0,0,0,0,0,89,0,0,475,0,1670.0,0,235,80,158,0,0,0,14,16,0.0,25.0,0,0,13,0,52,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,0,49,50011,0,2703,31722,0,2413
0115430761,GS25 서울숲M타워점,서울특별시 성동구 뚝섬로1길 31,서울 성동구 성수동1가 656-334번지 서울숲M타워 1층 2호,1층,소매,편의점,편의점,127.0464584,37.5440906,2599,249,2006,559,544,190,304,159,559,1153,745,475,163,4855,570,51.0,1072,1673,902,597,462,506,210,227,102,53.2,43.1,175,157,226,215,188,139,96,0,0,0,13989,0,27522,74587,0,138103,79039,0,143410,84427,25,139430,77444,0,125612,78064,0,125303,62196,0,101185
0085609923,수향,서울특별시 성동구 성수이로10길 14,서울 성동구 성수2가1동 269-25번지 에이스하이엔드성수타워,,음식,중식,일반 중식당,127.0567899,37.5401305,2451,229,1347,361,519,325,159,130,488,1031,618,249,141,4029,2202,0,125,4390,610,938,166,0,0,284,83,81.4,37.0,267,176,263,247,265,139,0,25627,0,9658,45341,0,17810,31886,0,13974,30743,20761,22701,38613,25833,27091,48570,20553,29103,46245,21717,27243,46912,23275,28458
0123988396,프로가정식백반,서울특별시 성동구 광나루로6길 35,서울 성동구 성수2가3동 280-21번지 성수동우림이비즈센터 108호 109호,,음식,한식,한정식/백반 전문점,127.063297,37.5467996,536,10,1899,49,21,1015,60,15,85,163,269,399,366,2446,1229,0,2275,865,87,286,145,0,15,196,10,46.7,35.6,45,74,267,259,91,23,2,0,0,0,0,0,0,0,0,0,8711,0,7448,38510,0,23073,40889,0,20352,39883,0,16956,50757,0,12297
0129858338,페인트네일,서울특별시 성동구 성수일로1길 8,서울 성동구 성수1가1동 656-574번지 지층1호,,서비스,헤어/이발/미용,미용실,127.0477848,37.5417134,333,0,23,131,143,52,0,0,0,29,0,0,0,357,0,0,0,82,23,35,216,0,0,16,4,30.0,0.0,22,4,5,29,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3819,0,652,2502,0,503,2841,0,396
0052758794,챠밍헤어센스,서울특별시 성동구 고산자로8길 16-1,서울 성동구 행당1동 117-5번지,,서비스,헤어/이발/미용,미용실,127.0357913,37.5578191,24,0,41,8,0,0,41,0,0,16,0,0,0,65,0,0,0,16,32,8,8,0,0,2,1,0.0,25.0,0,2,0,1,8,2,0,346,0,202,1042,0,446,845,0,368,664,0,279,535,0,206,1121,0,276,859,0,258,549,0,178
0134675230,이오네일,서울특별시 성동구 연무장7길 12,서울 성동구 성수2가3동 315-70번지 세대빌딩 4층 401호,,서비스,헤어/이발/미용,미용실,127.05484,37.54367,42,0,0,42,0,0,0,0,0,0,0,0,0,42,0,0,0,42,0,0,0,0,0,2,0,0.0,0.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496,0,287,1207,0,218
0136515319,문문문,서울특별시 성동구 뚝섬로9길 11-1,서울 성동구 성수2가1동 328-27번지 1층,,음식,한식,한정식/백반 전문점,127.0565072,37.5393119,279,47,137,75,76,32,0,39,21,129,77,10,0,464,471,145.0,0,935,0,0,0,0,0,45,9,14.6,22.9,35,30,61,30,36,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5752,0,3295,11720,0,5763
0083840561,두리식품,서울특별시 성동구 아차산로13길 23-1,서울 성동구 성수2가3동 278-38번지,,소매,종합소매점,슈퍼/잡화/할인매장,127.0613329,37.5454592,34,0,23,0,0,0,0,0,0,3,27,21,6,58,10,0,24,36,7,0,0,0,0,3,0,28.6,14.3,7,5,0,0,2,0,0,3,0,4,338,0,443,463,0,627,1305,0,1523,1286,0,1739,609,0,970,558,0,760,447,0,672
0112857099,기왕생고기,서울특별시 성동구 아차산로 92,서울 성동구 성수2가3동 314-5번지 광명타워2층201호,2층,음식,한식,고기구이/육회 전문점,127.0542427,37.5447521,299,0,1204,36,34,27,38,18,18,248,38,371,672,1503,2109,0,0,1612,25,475,1200,300,0,183,24,28.8,16.4,58,57,187,171,228,0,52,0,0,0,58393,0,10603,35669,0,9312,26383,0,5939,54046,0,7160,67989,0,7122,56001,0,7730,42371,0,7110
0132426024,주식회사 클라스원,서울특별시 성동구 연무장15길 11,"서울 성동구 성수2가3동 273-13번지 (B)동 3층 301,302,313호(성수동2가)",,음식,한식,한정식/백반 전문점,127.0594564,37.5426151,6366,901,2796,2515,2093,296,475,0,1050,1779,798,947,108,10065,11272,704.0,0,689,7863,5799,6986,0,0,813,515,2.3,67.0,165,88,621,1730,848,721,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41023,0,8966,147313,0,26560,129806,0,23266
0078065554,(주)지성모터스,서울특별시 성동구 아차산로11가길 39,서울 성동구 성수2가3동 279-17번지,,서비스,자동차/이륜차,자동차부품/용품-판매,127.0645617,37.545417,0,0,526,0,0,0,0,351,0,0,175,0,0,526,210,0,127,434,175,0,0,0,0,40,0,0.0,0.0,0,0,67,79,0,0,0,6378,0,200,12957,0,272,15596,0,221,18962,0,335,26515,0,403,23219,0,415,11595,0,187,13659,0,182
0133806810,쇼콜라 쏭즈,서울특별시 성동구 성수일로 111,서울 성동구 성수동1가 13-17번지 1층 107호,,소매,음/식료품,식료품 판매,127.0515834,37.550453,77,0,0,13,12,0,0,0,0,51,0,0,0,77,0,0,0,43,12,7,13,0,0,2,3,20.0,0.0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3649,0,780,2804,0,695
0104506027,하람유통,서울특별시 성동구 성수이로7가길 21-17,서울 성동구 성수2가1동 321-93번지 5층,,소매,음/식료품,식료품,127.0549916,37.5421662,63,2,300,5,8,22,58,51,2,5,52,49,110,367,0,0,66,151,148,0,0,0,0,8,15,9.1,21.2,4,12,12,2,9,24,19,160,0,67,0,0,0,145,0,81,733,0,382,139,0,99,1690,0,627,1769,0,600,2078,0,1217
0132252826,강별,서울특별시 성동구 뚝섬로9길 8,서울 성동구 성수2가1동 328-45번지 3층,,음식,양식,스테이크 전문점,127.0568683,37.5389392,1644,330,441,882,142,155,175,0,443,615,0,0,0,2415,98,0,0,618,724,328,842,0,0,60,109,0.0,0.0,49,199,0,0,38,268,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23091,0,1170,63768,0,2995,52327,0,2184
0127428308,카페서울숲 서울숲복합문화체육센터점,서울특별시 성동구 왕십리로11길 19,서울 성동구 성수동1가 685-61번지 서울숲 복합문화체육센터 1층,,음식,카페/커피/찻집,카페/디저트,127.0415014,37.5490722,172,49,683,28,128,156,167,73,18,101,157,48,24,904,186,0,315,568,206,0,0,0,0,53,9,46.2,34.0,38,40,52,35,43,30,0,0,0,0,0,0,0,0,0,0,0,0,0,4684,0,9231,11596,0,21599,13573,0,23346,10567,0,18092
0136431970,울트라브이카페,서울특별시 성동구 상원길 22,서울 성동구 성수동1가 16-3번지 1호 2층,,음식,카페/커피/찻집,카페/디저트,127.049136,37.5459045,240,12,325,79,92,43,56,25,6,82,94,53,44,578,120,0,376,298,24,0,0,0,0,37,1,44.0,31.3,29,23,32,37,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4528,0,11493,7950,0,21085
0081275828,CU 성수점,서울특별시 성동구 성수일로12길 23,서울 성동구 성수2가3동 299-157번지,1층,소매,편의점,편의점,127.0537132,37.5483095,3570,327,3597,742,611,299,373,351,830,1627,1174,739,743,7495,579,145.0,1768,1750,1477,924,820,942,390,303,201,47.7,37.7,242,251,268,277,326,221,212,37808,0,57776,63625,0,95158,67348,0,97175,61917,0,88295,57627,0,83757,66950,0,103336,89813,19,133035,99986,40,132931
0131897829,(주)와인사랑 성수점,서울특별시 성동구 뚝섬로1길 25,서울 성동구 성수1가1동 656-36번지 1층 112호,,음식,주점,와인/칵테일/위스키 바,127.0463955,37.5436379,10,0,20,0,0,0,0,0,0,10,0,10,9,30,10,0,0,0,41,0,0,0,0,1,1,25.0,0.0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,0,261,1974,0,416,3274,0,343
0069840841,전주식당,서울특별시 성동구 성덕정17길 8-1,서울 성동구 성수2가1동 331-233번지,,음식,한식,한정식/백반 전문점,127.0553534,37.5380394,155,38,623,0,64,32,35,26,0,112,319,164,61,816,18,0,32,512,96,80,113,0,0,33,17,32.4,11.8,11,22,24,72,10,24,16,3356,0,1731,4682,0,2476,7415,0,2182,9070,0,2551,6087,0,2513,9924,0,2438,13383,0,3164,9840,0,2100
0106676521,삼삼불닭발,서울특별시 성동구 광나루로11길 50,서울 성동구 송정동 73-967번지 101호,,음식,한식,오리/닭요리 전문점,127.0685212,37.5519447,82,19,71,14,0,19,0,52,0,68,19,0,0,175,0,0,0,0,19,24,51,78,0,3,7,25.0,0.0,0,3,27,3,0,0,0,1938,0,497,4751,0,716,4672,0,600,4046,1081,1142,4693,520,919,2561,355,779,3030,972,1147,2808,650,898
0141208207,카페브리즈 한양,서울특별시 성동구 왕십리로 241,서울 성동구 행당1동 377번지 서울숲더샵아파트 201동 지1(GF)층 B103호,,음식,카페/커피/찻집,카페/디저트,127.0402209,37.556504,256,18,382,74,113,70,57,27,33,90,111,71,4,657,191,16.0,137,461,182,40,27,0,0,36,15,0.0,23.1,23,38,31,29,20,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865,0,955
